"SLC4A1","ensg00000004939","Sun Aug 09 10:41:14 2020"
"RAP1GAP","ensg00000076864","Sun Aug 09 10:41:08 2020"
"GCKR","ensg00000084734","Sun Aug 09 10:41:11 2020"
"ADAMTS2","ensg00000087116","Sun Aug 09 10:41:13 2020"
"CRISP3","ensg00000096006","Sun Aug 09 10:41:24 2020"
"OLFM4","ensg00000102837","Sun Aug 09 10:41:21 2020"
"WFDC1","ensg00000103175","Sun Aug 09 10:41:19 2020"
"RHAG","ensg00000112077","Sun Aug 09 10:41:08 2020"
"IGSF21","ensg00000117154","Sun Aug 09 10:41:19 2020"
"PI3","ensg00000124102","Sun Aug 09 10:41:16 2020"
"SEC14L4","ensg00000133488","Sun Aug 09 10:41:17 2020"
"CA1","ensg00000133742","Sun Aug 09 10:41:02 2020"
"CYP19A1","ensg00000137869","Sun Aug 09 10:41:22 2020"
"PCDH10","ensg00000138650","Sun Aug 09 10:41:19 2020"
"SELENBP1","ensg00000143416","Sun Aug 09 10:41:06 2020"
"ALAS2","ensg00000158578","Sun Aug 09 10:41:03 2020"
"PCOLCE2","ensg00000163710","Sun Aug 09 10:41:22 2020"
"DEFA4","ensg00000164821","Sun Aug 09 10:41:10 2020"
"IFI27","ensg00000165949","Sun Aug 09 10:41:13 2020"
"EPB42","ensg00000166947","Sun Aug 09 10:41:11 2020"
"AHSP","ensg00000169877","Sun Aug 09 10:41:05 2020"
"GYPA","ensg00000170180","Sun Aug 09 10:41:05 2020"
"FABP4","ensg00000170323","Sun Aug 09 10:41:20 2020"
