"RF00017-078","ensg00000231353","Sun Aug 09 14:11:03 2020"
"PLEKHM2","ensg00000231353","Sun Aug 09 14:11:03 2020"
"ARHGEF19-AS1","ensg00000231353","Sun Aug 09 14:11:03 2020"
"ENSG00000231868","ensg00000231868","Sun Aug 09 14:10:49 2020"
"TNFRSF25","ensg00000231868","Sun Aug 09 14:10:49 2020"
"ESPN","ensg00000231868","Sun Aug 09 14:10:49 2020"
"MIR4252","ensg00000231868","Sun Aug 09 14:10:49 2020"
"ACOT7","ensg00000231868","Sun Aug 09 14:10:49 2020"
"lnc-PLEKHG5-2","ensg00000231868","Sun Aug 09 14:10:49 2020"
"RPL22","ensg00000231868","Sun Aug 09 14:10:49 2020"
"RNF207","ensg00000231868","Sun Aug 09 14:10:49 2020"
"RNF207-AS1","ensg00000231868","Sun Aug 09 14:10:49 2020"
"PLEKHG5","ensg00000231868","Sun Aug 09 14:10:49 2020"
"ZBTB48","ensg00000231868","Sun Aug 09 14:10:49 2020"
"NOL9","ensg00000231868","Sun Aug 09 14:10:49 2020"
"PHF13","ensg00000231868","Sun Aug 09 14:10:49 2020"
"ENSG00000232663","ensg00000232663","Sun Aug 09 14:10:55 2020"
"ENO1","ensg00000232663","Sun Aug 09 14:10:55 2020"
"CA6","ensg00000232663","Sun Aug 09 14:10:55 2020"
"LOC112268261","ensg00000232663","Sun Aug 09 14:10:55 2020"
"RNU6-304P","ensg00000232663","Sun Aug 09 14:10:55 2020"
"ENSG00000232208","ensg00000232663","Sun Aug 09 14:10:55 2020"
"lnc-ENO1-1","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-49732-003","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-54764-002","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-45471-003","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-53431-007","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-55627-001","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-31162-003","ensg00000232663","Sun Aug 09 14:10:55 2020"
"piR-31432-005","ensg00000232663","Sun Aug 09 14:10:55 2020"
"ENSG00000233268","ensg00000233268","Sun Aug 09 14:10:56 2020"
"PIK3CD","ensg00000233268","Sun Aug 09 14:10:56 2020"
"CTNNBIP1","ensg00000233268","Sun Aug 09 14:10:56 2020"
"CLSTN1","ensg00000233268","Sun Aug 09 14:10:56 2020"
"lnc-CLSTN1-6","ensg00000233268","Sun Aug 09 14:10:56 2020"
"RF00017-046","ensg00000233268","Sun Aug 09 14:10:56 2020"
"ENSG00000223989","ensg00000233268","Sun Aug 09 14:10:56 2020"
"RPL26P7","ensg00000233268","Sun Aug 09 14:10:56 2020"
"PIK3CD-AS2","ensg00000233268","Sun Aug 09 14:10:56 2020"
"lnc-TMEM201-2","ensg00000233268","Sun Aug 09 14:10:56 2020"
"ENSG00000233645","ensg00000233645","Sun Aug 09 14:10:54 2020"
"ERRFI1","ensg00000233645","Sun Aug 09 14:10:54 2020"
"SLC45A1","ensg00000233645","Sun Aug 09 14:10:54 2020"
"RNU1-7P","ensg00000233645","Sun Aug 09 14:10:54 2020"
"ENSG00000238290","ensg00000233645","Sun Aug 09 14:10:54 2020"
"RF00003-002","ensg00000233645","Sun Aug 09 14:10:54 2020"
"LINC01714","ensg00000233645","Sun Aug 09 14:10:54 2020"
"RF00017-027","ensg00000233645","Sun Aug 09 14:10:54 2020"
"CICP27","ensg00000233750","Sun Aug 09 14:10:42 2020"
"ENSG00000237365","ensg00000237365","Sun Aug 09 14:10:51 2020"
"VAMP3","ensg00000237365","Sun Aug 09 14:10:51 2020"
"CAMTA1","ensg00000237365","Sun Aug 09 14:10:51 2020"
"piR-44759","ensg00000237365","Sun Aug 09 14:10:51 2020"
"RNU1-8P","ensg00000237365","Sun Aug 09 14:10:51 2020"
"RPL37P9","ensg00000237365","Sun Aug 09 14:10:51 2020"
"lnc-THAP3-3","ensg00000237365","Sun Aug 09 14:10:51 2020"
"CAMTA1-AS1","ensg00000237365","Sun Aug 09 14:10:51 2020"
"THAP3","ensg00000237365","Sun Aug 09 14:10:51 2020"
"CAMTA1-DT","ensg00000237365","Sun Aug 09 14:10:51 2020"
"LOC105376692","ensg00000237365","Sun Aug 09 14:10:51 2020"
"DNAJC11","ensg00000237365","Sun Aug 09 14:10:51 2020"
"NOL9","ensg00000237365","Sun Aug 09 14:10:51 2020"
"HSALNG0000558","ensg00000237365","Sun Aug 09 14:10:51 2020"
"NONHSAG000256.2","ensg00000237365","Sun Aug 09 14:10:51 2020"
"PHF13","ensg00000237365","Sun Aug 09 14:10:51 2020"
"LINC01714","ensg00000237365","Sun Aug 09 14:10:51 2020"
"lnc-THAP3-4","ensg00000237365","Sun Aug 09 14:10:51 2020"
"piR-32769-001","ensg00000237365","Sun Aug 09 14:10:51 2020"
"piR-31534-003","ensg00000237365","Sun Aug 09 14:10:51 2020"
"piR-48209-013","ensg00000237365","Sun Aug 09 14:10:51 2020"
"HSALNG0000557","ensg00000237365","Sun Aug 09 14:10:51 2020"
